"ip_addr","initiator_line","bytesOut","load_ms","request_id","image_save","minify_total","cacheControl","score_cdn","id","dns_end","priority","image_total","minify_save","score_cookies","ttfb_ms","score_cache","connect_start","score_compress","cache_time","load_start","server_port","protocol","score_gzip","type","full_url","ssl_end","objectSize","gzip_total","socket_group","contentType","initial_priority","initiator_column","expires","score_combine","score_etags","initiator_type","frame_id","host","bytesIn","raw_id","gzip_save","score_keep-alive","is_secure","dns_start","server_count","score_minify","initiator","connect_ms","socket","url","ssl_start","client_port","method","dns_ms","connect_end","server_rtt","responseCode","ssl_ms","contentEncoding","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","http2_stream_id","http2_stream_weight","http2_stream_exclusive","http2_stream_dependency","objectSizeUncompressed","final_base_page","is_base_page","cpu.EvaluateScript","cpu.FunctionCall","initiator_function","score_progressive_jpeg","jpeg_scan_count",
"188.65.124.92","1","705","237","22A2A36B2C6D42AD1C3AD71E1F792552","","","no-cache, no-store","-1","211011_A1_23","6770","HIGHEST","","","-1","197","-1","6770","-1","","7057","443","http/1.1","100","3","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","7057","17210","17210","ssl/www.dailymotion.com:443","text/html","VeryHigh","25957","","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","www.dailymotion.com","18717","22A2A36B2C6D42AD1C3AD71E1F792552","0","100","1","6769","","-1","https://api.dmcdn.net/all.js","84","967","/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","6854","33860","GET","1","6854","","200","203","gzip","","7294","7057","7254","7254","7294","40","6769","7294","525","127","128","2","0","","","","","38086","","","11","1","init","","",
"172.217.23.226","9","389","470","1000023311.272","","","private, immutable, max-age=31536000","100","211011_A1_23","-1","LOWEST","","","-1","80","100","-1","-1","31536000","7143","","HTTP/2","100","3","https://securepubads.g.doubleclick.net/gpt/pubads_impl_2021100601.js?31063084","-1","125954","125954","","text/javascript","Low","48156","Mon, 11 Oct 2021 14:37:10 GMT","-1","-1","script","E5362C37B8E701245BE82E9663A7CFED","securepubads.g.doubleclick.net","126232","1000023311.272","0","100","1","-1","","-1","https://securepubads.g.doubleclick.net/tag/js/gpt.js","-1","948","/gpt/pubads_impl_2021100601.js?31063084","-1","","GET","-1","-1","","200","-1","gzip","Google","7613","7143","7223","7223","7613","390","7143","7613","470","128","129","2","0","3","147","True","0","373704","","","61","8","zh","","",
"172.217.23.194","0","475","56","1000023311.131-2","","","no-cache, must-revalidate","-1","211011_A1_23","6955","Low","","","-1","56","-1","6955","-1","","7145","443","HTTP/2","-1","3","https://cm.g.doubleclick.net/pixel?google_nid=spotxchange_dbm&google_cm&google_sc&gdpr=0&gdpr_consent=%24%7BGDPR_CONSENT_229%7D","7144","357","","ssl/cm.g.doubleclick.net:443","text/html","Low","","Fri, 01 Jan 1990 00:00:00 GMT","-1","-1","parser","E5362C37B8E701245BE82E9663A7CFED","cm.g.doubleclick.net","0","1000023311.131","","-1","1","6954","","-1","https://api.tw.weibo.com/api_bj_ad/ad/5","112","977","/pixel?google_nid=spotxchange_dbm&google_cm&google_sc&gdpr=0&gdpr_consent=%24%7BGDPR_CONSENT_229%7D","7067","35422","GET","1","7067","","302","77","","","7201","7145","7201","7201","7201","0","6954","7201","246","129","130","2","0","1","147","True","0","","","","","","","","",
"172.217.23.194","0","528","118","1000023311.131-3","","","no-cache, must-revalidate","-1","211011_A1_23","-1","Low","","","-1","118","-1","-1","-1","","7203","","HTTP/2","-1","3","https://cm.g.doubleclick.net/pixel?google_nid=spotxchange_dbm&google_cm=&google_sc=&gdpr=0&gdpr_consent=%24%7BGDPR_CONSENT_229%7D&google_tc=","-1","360","","","text/html","Low","","Fri, 01 Jan 1990 00:00:00 GMT","-1","-1","parser","E5362C37B8E701245BE82E9663A7CFED","cm.g.doubleclick.net","0","1000023311.131","","-1","1","-1","","-1","https://api.tw.weibo.com/api_bj_ad/ad/5","-1","977","/pixel?google_nid=spotxchange_dbm&google_cm=&google_sc=&gdpr=0&gdpr_consent=%24%7BGDPR_CONSENT_229%7D&google_tc=","-1","","GET","-1","-1","","302","-1","","","7321","7203","7321","7321","7321","0","7203","7321","118","130","131","2","0","","","","","","","","","","","","",
"178.79.242.16","48","632","157","1000023311.274","","","max-age=2592000","0","211011_A1_23","-1","MEDIUM","","","-1","156","100","-1","-1","2505059","7292","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.jq_flight.3033f0d7176196134921.js","-1","14940","14940","","application/x-javascript","High","","Tue, 09 Nov 2021 14:28:09 GMT","-1","-1","parser","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","15520","1000023311.274","0","100","1","-1","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","-1","842","/playerv5/dmp.jq_flight.3033f0d7176196134921.js","-1","","GET","-1","-1","","200","-1","gzip","","7449","7292","7448","7448","7449","1","7292","7449","157","131","132","2","0","3","","","","42460","","","7","1","","","",
"178.79.242.16","49","631","161","1000023311.275","","","max-age=2592000","0","211011_A1_23","-1","MEDIUM","","","-1","160","100","-1","-1","2565307","7293","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.manifest.d880efce5e04247e3351.js","-1","2122","2122","","application/x-javascript","High","","Wed, 10 Nov 2021 07:12:17 GMT","-1","-1","parser","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","2701","1000023311.275","0","100","1","-1","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","-1","842","/playerv5/dmp.manifest.d880efce5e04247e3351.js","-1","","GET","-1","-1","","200","-1","gzip","","7454","7293","7453","7453","7454","1","7293","7454","161","132","133","2","0","5","","","","4464","","","1","0","","","",
"178.79.242.16","50","629","446","1000023311.276","","","max-age=2592000","0","211011_A1_23","-1","MEDIUM","","","-1","193","100","-1","-1","2505061","7293","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.vendor.f3aa841d61face627810.js","-1","103082","103082","","application/x-javascript","High","","Tue, 09 Nov 2021 14:28:11 GMT","-1","-1","parser","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","103718","1000023311.276","0","100","1","-1","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","-1","842","/playerv5/dmp.vendor.f3aa841d61face627810.js","-1","","GET","-1","-1","","200","-1","gzip","","7739","7293","7486","7486","7739","253","7293","7739","446","133","134","2","0","7","","","","341844","","","20","15","","","",
"178.79.242.16","51","627","565","1000023311.277","","","max-age=2592000","0","211011_A1_23","-1","MEDIUM","","","-1","475","100","-1","-1","2306884","7293","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.main.8095366a0b4de6c773c6.js","-1","51953","51953","","application/x-javascript","High","","Sun, 07 Nov 2021 07:25:14 GMT","-1","-1","parser","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","52562","1000023311.277","0","100","1","-1","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","-1","842","/playerv5/dmp.main.8095366a0b4de6c773c6.js","-1","","GET","-1","-1","","200","-1","gzip","","7858","7293","7768","7768","7858","90","7293","7858","565","134","135","2","0","9","","","","224619","","","27","30","","","",
"178.79.242.16","52","635","580","1000023311.278","","","max-age=2592000","0","211011_A1_23","-1","MEDIUM","","","-1","580","100","-1","-1","2505059","7293","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.svg_critical.2202bba64ea46ecc7424.js","-1","2586","2586","","application/x-javascript","High","","Tue, 09 Nov 2021 14:28:09 GMT","-1","-1","parser","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","3165","1000023311.278","0","100","1","-1","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","-1","842","/playerv5/dmp.svg_critical.2202bba64ea46ecc7424.js","-1","","GET","-1","-1","","200","-1","gzip","","7873","7293","7873","7873","7873","0","7293","7873","580","135","136","2","0","11","","","","11684","","","1","","","","",
"178.79.242.16","53","646","593","1000023311.279","","","max-age=2592000","0","211011_A1_23","-1","MEDIUM","","","-1","592","100","-1","-1","2549597","7293","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.start_screen~theme_neon.7194eee959a35fb7a3b8.js","-1","9634","9634","","application/x-javascript","High","","Wed, 10 Nov 2021 02:50:27 GMT","-1","-1","parser","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","10213","1000023311.279","0","100","1","-1","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","-1","842","/playerv5/dmp.start_screen~theme_neon.7194eee959a35fb7a3b8.js","-1","","GET","-1","-1","","200","-1","gzip","","7886","7293","7885","7885","7886","1","7293","7886","593","136","137","2","0","13","","","","33031","","","3","3","","","",
"178.79.242.16","67","633","963","1000023311.292","","","max-age=2592000","0","211011_A1_23","-1","MEDIUM","","","-1","606","100","-1","-1","2565309","7305","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.theme_neon.47856729a7c1d1e13acc.js","-1","153459","153459","","application/x-javascript","High","124","Wed, 10 Nov 2021 07:12:19 GMT","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","154140","1000023311.292","0","100","1","-1","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","-1","842","/playerv5/dmp.theme_neon.47856729a7c1d1e13acc.js","-1","","GET","-1","-1","","200","-1","gzip","","8268","7305","7911","7911","8268","357","7305","8268","963","137","138","2","0","15","","","","560234","","","199","52","preloadScript","","",
"178.79.242.16","67","641","749","1000023311.293","","","max-age=2592000","0","211011_A1_23","-1","MEDIUM","","","-1","748","100","-1","-1","2505060","7305","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.vendors~theme_neon.c23567438ebdb116bd6e.js","-1","15621","15621","","application/x-javascript","High","124","Tue, 09 Nov 2021 14:28:10 GMT","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","16201","1000023311.293","0","100","1","-1","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","-1","842","/playerv5/dmp.vendors~theme_neon.c23567438ebdb116bd6e.js","-1","","GET","-1","-1","","200","-1","gzip","","8054","7305","8053","8053","8054","1","7305","8054","749","138","139","2","0","17","","","","60109","","","1","7","preloadScript","","",
"198.54.12.127","0","761","347","1000023311.131-4","","","no-store, no-cache, must-revalidate, proxy-revalidate, max-age=0","-1","211011_A1_23","-1","Low","","","-1","347","-1","-1","-1","","7323","443","http/1.1","-1","3","https://sync.search.spotxchange.com/partner?adv_id=7025&gdpr=0&gdpr_consent=%24%7BGDPR_CONSENT_229%7D&uid=CAESEFae4ccEnwtUG2V-a2n6f-U&google_cver=1","-1","0","","ssl/sync.search.spotxchange.com:443","text/plain","Low","","","-1","-1","parser","E5362C37B8E701245BE82E9663A7CFED","sync.search.spotxchange.com","0","1000023311.131","","-1","1","-1","","-1","https://api.tw.weibo.com/api_bj_ad/ad/5","-1","817","/partner?adv_id=7025&gdpr=0&gdpr_consent=%24%7BGDPR_CONSENT_229%7D&uid=CAESEFae4ccEnwtUG2V-a2n6f-U&google_cver=1","-1","40056","GET","-1","-1","","302","-1","","","7670","7323","7670","7670","7670","0","7323","7670","347","139","140","2","0","","","","","","","","","","","","",
"172.217.23.226","17","1383","307","1000023311.302","","","no-cache, must-revalidate","100","211011_A1_23","-1","MEDIUM","","","-1","306","-1","-1","-1","","7680","","HTTP/2","100","3","https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=1773295942957334&correlator=549136754359093&output=ldjh&impl=fifs&eid=31061423%2C31063083%2C31063084%2C31063104&vrg=2021100601&ptt=17&sc=1&sfv=1-0-38&ecs=20211011&iu_parts=21818843116%2Ctaitra_interactive_hk_overseasweibo_desktop&enc_prev_ius=%2F0%2F1&prev_iu_szs=1x1&cookie_enabled=1&cdm=api.tw.weibo.com&bc=31&abxe=1&lmt=1633963031&dt=1633963031203&dlt=1633963028506&idt=2663&ea=0&frm=24&biw=-12245933&bih=-12245933&isw=300&ish=250&oid=2&adxs=150&adys=-100&adks=2755136084&ucis=ox6hdiqu59se&ifi=1&ifk=2691426298&u_his=3&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_sd=1&u_tz=120&flash=0&nhd=1&url=https%3A%2F%2Fapi.tw.weibo.com%2Fapi_bj_ad%2Fad%2F5&ref=https%3A%2F%2Fweibo.com%2Foverseas&top=https%3A%2F%2Fweibo.com%2Foverseas&vis=1&dmc=2&scr_x=-12245933&scr_y=-12245933&psz=300x-1&msz=300x-1&ga_vid=1501495044.1633963027&ga_sid=1633963031&ga_hid=901312557&ga_fc=false&fws=900&ohw=300","-1","251","251","","text/plain","High","45571","Fri, 01 Jan 1990 00:00:00 GMT","-1","-1","script","E5362C37B8E701245BE82E9663A7CFED","securepubads.g.doubleclick.net","658","1000023311.302","0","100","1","-1","","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_2021100601.js?31063084","-1","948","/gampad/ads?gdfp_req=1&pvsid=1773295942957334&correlator=549136754359093&output=ldjh&impl=fifs&eid=31061423%2C31063083%2C31063084%2C31063104&vrg=2021100601&ptt=17&sc=1&sfv=1-0-38&ecs=20211011&iu_parts=21818843116%2Ctaitra_interactive_hk_overseasweibo_desktop&enc_prev_ius=%2F0%2F1&prev_iu_szs=1x1&cookie_enabled=1&cdm=api.tw.weibo.com&bc=31&abxe=1&lmt=1633963031&dt=1633963031203&dlt=1633963028506&idt=2663&ea=0&frm=24&biw=-12245933&bih=-12245933&isw=300&ish=250&oid=2&adxs=150&adys=-100&adks=2755136084&ucis=ox6hdiqu59se&ifi=1&ifk=2691426298&u_his=3&u_h=1200&u_w=1920&u_ah=1200&u_aw=1920&u_cd=24&u_sd=1&u_tz=120&flash=0&nhd=1&url=https%3A%2F%2Fapi.tw.weibo.com%2Fapi_bj_ad%2Fad%2F5&ref=https%3A%2F%2Fweibo.com%2Foverseas&top=https%3A%2F%2Fweibo.com%2Foverseas&vis=1&dmc=2&scr_x=-12245933&scr_y=-12245933&psz=300x-1&msz=300x-1&ga_vid=1501495044.1633963027&ga_sid=1633963031&ga_hid=901312557&ga_fc=false&fws=900&ohw=300","-1","","GET","-1","-1","","200","-1","br","Google","7987","7680","7986","7986","7987","1","7680","7987","307","140","141","2","0","5","220","True","0","468","","","","","WM.j","","",
"142.250.185.74","67","610","982","1000023311.294","","","private, max-age=900, stale-while-revalidate=3600","100","211011_A1_23","7305","MEDIUM","","","-1","610","0","7305","-1","900","7690","443","HTTP/2","100","3","https://imasdk.googleapis.com/js/sdkloader/ima3.js","7690","122199","122199","ssl/imasdk.googleapis.com:443","text/javascript","High","124","Mon, 11 Oct 2021 14:37:11 GMT","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","imasdk.googleapis.com","122883","1000023311.294","0","100","1","7304","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","172","1078","/js/sdkloader/ima3.js","7477","38050","GET","1","7477","","200","213","gzip","Google","8672","7690","8300","8300","8672","372","7304","8672","1368","141","142","2","0","1","220","True","0","357648","","","89","15","preloadScript","","",
"178.79.242.16","57","674","303","1000023311.286","","","max-age=2592000","0","211011_A1_23","7294","MEDIUM","","","-1","303","100","7297","-1","2323001","7787","443","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.locale-en-US.89c08fbc7e17a76680a7.json","7787","1077","1077","pm/ssl/static1.dmcdn.net:443","application/json","High","525","Sun, 07 Nov 2021 11:53:52 GMT","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","1648","1000023311.286","0","100","1","7294","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","244","1030","/playerv5/dmp.locale-en-US.89c08fbc7e17a76680a7.json","7541","52446","GET","0","7541","","200","246","gzip","","8090","7787","8090","8090","8090","0","7297","8090","793","142","143","2","0","1","220","True","0","4029","","","","","","","",
"188.65.124.59","59","459","309","1000023311.287","","","","-1","211011_A1_23","7299","MEDIUM","","","-1","309","-1","7299","-1","","7797","443","http/1.1","-1","3","https://pebed.dm-event.net/","7797","0","","pm/ssl/pebed.dm-event.net:443","","High","3548","","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","pebed.dm-event.net","315","1000023311.287","","100","1","7299","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","255","1037","/","7554","43482","OPTIONS","0","7554","","200","243","","","8106","7797","8106","8106","8106","0","7299","8106","807","143","144","2","0","","","","","","","","","","window.dmp_sendEarlyEvent","","",
"178.79.242.16","0","631","405","1000023311.305","","","max-age=2592000","0","211011_A1_23","-1","LOWEST","","","-1","404","100","-1","-1","2505058","7895","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.polyfill.1782bbe591415ab50b54.js","-1","7766","7766","","application/x-javascript","Low","116595","Tue, 09 Nov 2021 14:28:09 GMT","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","8345","1000023311.305","0","100","1","-1","","-1","https://static1.dmcdn.net/playerv5/dmp.main.8095366a0b4de6c773c6.js","-1","842","/playerv5/dmp.polyfill.1782bbe591415ab50b54.js","-1","","GET","-1","-1","","200","-1","gzip","","8300","7895","8299","8299","8300","1","7895","8300","405","144","145","2","0","19","","","","21481","","","6","","i","","",
"188.65.124.59","0","755","233","1000023311.307","","","","0","211011_A1_23","-1","MEDIUM","","","-1","232","0","-1","-1","0","8108","443","http/1.1","-1","3","https://pebed.dm-event.net/","-1","15","","pm/ssl/pebed.dm-event.net:443","application/json","High","","","-1","-1","parser","94F9AA14DE8345586152CB7F77D177C4","pebed.dm-event.net","363","1000023311.307","","100","1","-1","","-1","https://www.dailymotion.com/embed/video/k24SlzhmC2huvgwy3W6?api=postMessage&autoplay-mute=true&fullscreen=false&id=fbdb82c81c2774&mute=true&origin=https%3A%2F%2Fapi.tw.weibo.com&queue-enable=0&related=false&sharing-enable=false&syndication=275638&ui-logo=false&ui-start-screen-info=false","-1","1037","/","-1","43482","POST","-1","-1","","200","-1","","","8341","8108","8340","8340","8341","1","8108","8341","233","145","146","2","0","","","","","15","","","","","","","",
"172.217.23.226","9","383","71","1000023311.298","","","private, no-cache, no-store","100","211011_A1_23","7658","MEDIUM","","","-1","70","-1","7658","-1","","8275","443","HTTP/2","100","3","https://adservice.google.cz/adsid/integrator.js?domain=api.tw.weibo.com","8275","100","100","ssl/adservice.google.cz:443","application/javascript","High","98167","","-1","-1","script","E5362C37B8E701245BE82E9663A7CFED","adservice.google.cz","853","1000023311.298","0","100","1","7657","","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_2021100601.js?31063084","195","1107","/adsid/integrator.js?domain=api.tw.weibo.com","7853","36356","GET","1","7853","","200","422","gzip","Google","8346","8275","8345","8345","8346","1","7657","8346","689","146","147","2","0","1","220","True","0","107","","","1","","BC","","",
"216.58.201.66","9","384","67","1000023311.300","","","private, no-cache, no-store","100","211011_A1_23","7658","MEDIUM","","","-1","66","-1","7658","-1","","8290","443","HTTP/2","100","3","https://adservice.google.com/adsid/integrator.js?domain=api.tw.weibo.com","8290","100","100","ssl/adservice.google.com:443","application/javascript","High","98167","","-1","-1","script","E5362C37B8E701245BE82E9663A7CFED","adservice.google.com","570","1000023311.300","0","100","1","7657","","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_2021100601.js?31063084","195","1108","/adsid/integrator.js?domain=api.tw.weibo.com","7853","37008","GET","1","7853","","200","437","gzip","Google","8357","8290","8356","8356","8357","1","7657","8357","700","147","148","2","0","1","220","True","0","107","","","0","","BC","","",
"79.133.176.225","0","465","67","1000023311.308","0","","max-age=1296000","0","211011_A1_23","-1","MEDIUM","2498","","-1","67","100","-1","100","910918","8310","","HTTP/2","-1","3","https://img.t.sinajs.cn/t6/style/images/global_nav/WB_logo.png?id=1404211047727","-1","2498","","","image/png","Low","","Wed, 13 Oct 2021 02:24:18 GMT","-1","-1","parser","5315F9E662C22FD10C7D919FB69C2DCB","img.t.sinajs.cn","3112","1000023311.308","","100","1","-1","","-1","https://weibo.com/overseas","-1","155","/t6/style/images/global_nav/WB_logo.png?id=1404211047727","-1","","GET","-1","-1","","200","-1","","","8377","8310","8377","8377","8377","0","8310","8377","67","148","149","2","0","165","147","True","0","2498","","","","","","","",
"172.217.23.225","9","537","81","72E0CC2F27AD7AC6FAFD9240E8213375","","","public, immutable, max-age=31536000","100","211011_A1_23","7932","HIGHEST","","","-1","76","-1","7932","-1","","8368","443","HTTP/2","100","3","https://1d0e46257e6ca381486fc691606d47f2.safeframe.googlesyndication.com/safeframe/1-0-38/html/container.html?n=1","8368","3108","3108","ssl/1d0e46257e6ca381486fc691606d47f2.safeframe.googlesyndication.com:443","text/html","VeryHigh","214585","Tue, 11 Oct 2022 14:37:11 GMT","-1","-1","script","004C1F02EC6E0BF863B96E17B5424DA3","1d0e46257e6ca381486fc691606d47f2.safeframe.googlesyndication.com","3686","72E0CC2F27AD7AC6FAFD9240E8213375","0","100","1","7685","","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_2021100601.js?31063084","375","1154","/safeframe/1-0-38/html/container.html?n=1","8308","45022","GET","247","8307","","200","60","gzip","Google","8449","8368","8444","8444","8449","5","7685","8449","763","149","150","2","0","1","256","True","0","6094","","","1","","FK","","",
"76.223.111.131","0","435","98","1000023311.131-5","","","private,no-cache, must-revalidate","-1","211011_A1_23","7911","Low","","","-1","98","-1","7912","-1","","8446","443","HTTP/2","-1","3","https://match.adsrvr.org/track/cmf/generic?ttd_pid=spotx&ttd_tpi=1&gdpr=0&gdpr_consent=","8445","205","","ssl/match.adsrvr.org:443","text/html","Low","","","-1","-1","parser","E5362C37B8E701245BE82E9663A7CFED","match.adsrvr.org","0","1000023311.131","","-1","1","7687","","-1","https://api.tw.weibo.com/api_bj_ad/ad/5","388","1153","/track/cmf/generic?ttd_pid=spotx&ttd_tpi=1&gdpr=0&gdpr_consent=","8301","55826","GET","224","8300","","302","144","","","8544","8446","8544","8544","8544","0","7687","8544","854","150","151","2","0","1","147","True","0","","","","","","","","",
"178.79.242.16","0","645","139","1000023311.314","","","max-age=604800","100","211011_A1_23","-1","MEDIUM","","","-1","98","50","-1","-1","264786","8516","","HTTP/2","100","3","https://vendorlist.dmcdn.net/v2/vendor-list.json","-1","37071","37071","","application/json","High","9298","Thu, 14 Oct 2021 16:10:18 GMT","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","vendorlist.dmcdn.net","37823","1000023311.314","0","100","1","-1","","-1","https://static1.dmcdn.net/playerv5/dmp.vendors~theme_neon.c23567438ebdb116bd6e.js","-1","1030","/v2/vendor-list.json","-1","","GET","-1","-1","","200","-1","gzip","Amazon CloudFront","8655","8516","8614","8614","8655","41","8516","8655","139","151","152","2","0","3","","","","294953","","","","","","","",
"178.79.242.16","0","636","149","1000023311.326","","","max-age=2592000","0","211011_A1_23","-1","LOWEST","","","-1","144","100","-1","-1","2158175","8577","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.controls_seek.98d50c3cdf17a287fe23.js","-1","18755","18755","","application/x-javascript","Low","3493","Fri, 05 Nov 2021 14:06:47 GMT","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","19346","1000023311.326","0","100","1","-1","","-1","https://static1.dmcdn.net/playerv5/dmp.manifest.d880efce5e04247e3351.js","-1","842","/playerv5/dmp.controls_seek.98d50c3cdf17a287fe23.js","-1","","GET","-1","-1","","200","-1","gzip","","8726","8577","8721","8721","8726","5","8577","8726","149","152","153","2","0","21","","","","73622","","","36","0","e","","",
"178.79.242.16","0","634","158","1000023311.327","","","max-age=2592000","0","211011_A1_23","-1","LOWEST","","","-1","157","100","-1","-1","2158175","8577","","HTTP/2","100","3","https://static1.dmcdn.net/playerv5/dmp.interaction.5fcbedc3c45f47cba3bd.js","-1","4757","4757","","application/x-javascript","Low","3493","Fri, 05 Nov 2021 14:06:47 GMT","-1","-1","script","94F9AA14DE8345586152CB7F77D177C4","static1.dmcdn.net","5337","1000023311.327","0","100","1","-1","","-1","https://static1.dmcdn.net/playerv5/dmp.manifest.d880efce5e04247e3351.js","-1","842","/playerv5/dmp.interaction.5fcbedc3c45f47cba3bd.js","-1","","GET","-1","-1","","200","-1","gzip","","8735","8577","8734","8734","8735","1","8577","8735","158","153","154","2","0","23","","","","15703","","","10","","e","","",
