time,power_consumption.power,,
2021-12-23T02:31:36.491+05:00,0,dhl.com,2021-12-23T02:31:31.006+05:00
2021-12-23T02:31:41.016+05:00,0,softonic.com,2021-12-23T02:31:40.828+05:00
2021-12-23T02:31:41.519+05:00,0,softonic.com,2021-12-23T02:31:40.828+05:00
2021-12-23T02:31:42.021+05:00,0,softonic.com,2021-12-23T02:31:40.828+05:00
2021-12-23T02:31:42.523+05:00,0.323530775,softonic.com,2021-12-23T02:31:40.828+05:00
2021-12-23T02:31:43.024+05:00,0.154327353,softonic.com,2021-12-23T02:31:40.828+05:00
2021-12-23T02:31:43.527+05:00,0,softonic.com,2021-12-23T02:31:40.828+05:00
2021-12-23T02:31:44.028+05:00,0,softonic.com,2021-12-23T02:31:40.828+05:00
2021-12-23T02:31:44.535+05:00,0.085269939,softonic.com,2021-12-23T02:31:40.828+05:00
2021-12-23T02:31:45.037+05:00,0,softonic.com,2021-12-23T02:31:40.828+05:00
2021-12-23T02:31:49.554+05:00,0,iherb.com,2021-12-23T02:31:49.470+05:00
2021-12-23T02:31:50.055+05:00,0.056034957,iherb.com,2021-12-23T02:31:49.470+05:00
2021-12-23T02:31:50.557+05:00,0,iherb.com,2021-12-23T02:31:49.470+05:00
2021-12-23T02:31:51.059+05:00,0.02214498,iherb.com,2021-12-23T02:31:49.470+05:00
2021-12-23T02:31:51.562+05:00,0.016861657,iherb.com,2021-12-23T02:31:49.470+05:00
2021-12-23T02:31:52.064+05:00,0.112660348,iherb.com,2021-12-23T02:31:49.470+05:00
2021-12-23T02:31:52.565+05:00,0,iherb.com,2021-12-23T02:31:49.470+05:00
2021-12-23T02:31:53.067+05:00,0.09826889,iherb.com,2021-12-23T02:31:49.470+05:00
2021-12-23T02:31:53.570+05:00,0,iherb.com,2021-12-23T02:31:49.470+05:00
2021-12-23T02:31:58.083+05:00,0.526835921,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:31:58.586+05:00,16.35604845,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:31:59.088+05:00,0.103915574,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:31:59.598+05:00,0,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:00.100+05:00,0.112474407,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:00.601+05:00,0.936395786,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:01.103+05:00,0.03463902,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:01.605+05:00,0,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:02.107+05:00,0.055103739,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:02.609+05:00,0,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:03.112+05:00,0.068111383,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:03.615+05:00,0.115870047,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:04.116+05:00,0.420342918,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:04.619+05:00,0.225241648,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:05.121+05:00,0.14798572,rezka.ag,2021-12-23T02:31:58.013+05:00
2021-12-23T02:32:09.646+05:00,0,filimo.com,2021-12-23T02:32:09.294+05:00
2021-12-23T02:32:10.147+05:00,0.067920661,filimo.com,2021-12-23T02:32:09.294+05:00
2021-12-23T02:32:10.649+05:00,0,filimo.com,2021-12-23T02:32:09.294+05:00
2021-12-23T02:32:11.151+05:00,0.059526075,filimo.com,2021-12-23T02:32:09.294+05:00
2021-12-23T02:32:11.653+05:00,0,filimo.com,2021-12-23T02:32:09.294+05:00
2021-12-23T02:32:12.154+05:00,0.168807598,filimo.com,2021-12-23T02:32:09.294+05:00
2021-12-23T02:32:12.656+05:00,0,filimo.com,2021-12-23T02:32:09.294+05:00
2021-12-23T02:32:13.159+05:00,0,filimo.com,2021-12-23T02:32:09.294+05:00
2021-12-23T02:32:13.662+05:00,0,filimo.com,2021-12-23T02:32:09.294+05:00
