_id,groups.core.0.0.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.0.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.0.INSTRUCTIONS_RETIRED,groups.core.0.0.LLC_MISSES,groups.core.0.0.time_enabled,groups.core.0.0.time_running,groups.core.0.1.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.1.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.1.INSTRUCTIONS_RETIRED,groups.core.0.1.LLC_MISSES,groups.core.0.1.time_enabled,groups.core.0.1.time_running,groups.core.0.2.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.2.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.2.INSTRUCTIONS_RETIRED,groups.core.0.2.LLC_MISSES,groups.core.0.2.time_enabled,groups.core.0.2.time_running,groups.core.0.3.CPU_CLK_THREAD_UNHALTED:REF_P,groups.core.0.3.CPU_CLK_THREAD_UNHALTED:THREAD_P,groups.core.0.3.INSTRUCTIONS_RETIRED,groups.core.0.3.LLC_MISSES,groups.core.0.3.time_enabled,groups.core.0.3.time_running,groups.hwpc.0.0.CYCLES,groups.hwpc.0.0.LLC_MISSES,groups.hwpc.0.0.time_enabled,groups.hwpc.0.0.time_running,groups.hwpc.0.1.CYCLES,groups.hwpc.0.1.LLC_MISSES,groups.hwpc.0.1.time_enabled,groups.hwpc.0.1.time_running,groups.hwpc.0.2.CYCLES,groups.hwpc.0.2.LLC_MISSES,groups.hwpc.0.2.time_enabled,groups.hwpc.0.2.time_running,groups.hwpc.0.3.CYCLES,groups.hwpc.0.3.LLC_MISSES,groups.hwpc.0.3.time_enabled,groups.hwpc.0.3.time_running,groups.msr.0.0.APERF,groups.msr.0.0.MPERF,groups.msr.0.0.TSC,groups.msr.0.0.time_enabled,groups.msr.0.0.time_running,groups.msr.0.1.APERF,groups.msr.0.1.MPERF,groups.msr.0.1.TSC,groups.msr.0.1.time_enabled,groups.msr.0.1.time_running,groups.msr.0.2.APERF,groups.msr.0.2.MPERF,groups.msr.0.2.TSC,groups.msr.0.2.time_enabled,groups.msr.0.2.time_running,groups.msr.0.3.APERF,groups.msr.0.3.MPERF,groups.msr.0.3.TSC,groups.msr.0.3.time_enabled,groups.msr.0.3.time_running,groups.rapl.0.3.RAPL_ENERGY_PKG,groups.rapl.0.3.time_enabled,groups.rapl.0.3.time_running,sensor,target,timestamp
61680ea35cffb904bc3bc519,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4876931,4876931,0,0,13888358,13888358,0,0,9446122,9446122,0,0,8188136,8188136,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:03.733Z
61680ea35cffb904bc3bc51a,,,,,,,,,,,,,,,,,,,,,,,,,1706715,13959,366696668,366696668,3336617,29621,556205969,556205969,4219429,50173,510945861,510945861,1067100,18397,432780800,432780800,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:03.733Z
61680ea35cffb904bc3bc51b,,,,,,,,,,,,,,,,,,,,,,,,,2351309,12873,150124623,150124623,812880,1608,241009700,241009700,313806,768,156963589,156963589,2174125,7923,161547276,161547276,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:03.733Z
61680ea35cffb904bc3bc51c,14434842,265088616,167037473,1886069,168250200709,168250200709,11320252,205482187,88230521,1569909,168285028437,168285028437,15118755,262744568,211392876,1694663,168278994074,168278994074,14814108,258979410,150636986,1911696,168282200511,168282200511,,,,,,,,,,,,,,,,,251766353,447556601,3296104085,168339875855,168339875855,190368796,342680646,3296142345,168339885165,168339885165,250424398,472120429,3296188431,168339871669,168339871669,247032364,463377994,3296306521,168339865109,168339865109,29509287936,168339882235,168339882235,sensor-test,all,2021-10-14T11:04:03.733Z
61680ea45cffb904bc3bc51d,,,,,,,,,,,,,,,,,,,,,,,,,2182716,9903,151547274,151547274,300792,648,241210773,241210773,140522,394,157075049,157075049,1828013,6881,163070423,163070423,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:04.735Z
61680ea45cffb904bc3bc51e,,,,,,,,,,,,,,,,,,,,,,,,,880325,11997,367544223,367544223,1796661,24602,557110521,557110521,5072015,44096,515133030,515133030,2830318,51414,434823663,434823663,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:04.735Z
61680ea45cffb904bc3bc51f,,,,,,,,,,,,,,,,,,,,,,,,,216507,1622,5051425,5051425,716291,11620,14389924,14389924,26567,239,9476292,9476292,113449,2270,8289297,8289297,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:04.735Z
61680ea45cffb904bc3bc520,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:04.735Z
61680ea45cffb904bc3bc521,9797295,148945430,65243685,1389679,169251452086,169251452086,12393909,176766935,97860309,1667234,169286354750,169286354750,18486057,372714251,350254536,2299937,169280382068,169280382068,9956863,146762658,67908068,1312926,169283195803,169283195803,,,,,,,,,,,,,,,,,135728331,292962157,3297453870,169341421562,169341421562,164117300,379450724,3297454503,169341429872,169341429872,360734247,582230826,3297436269,169341412876,169341412876,134335757,299668374,3297420579,169341400923,169341400923,24868552704,169341417798,169341417798,sensor-test,all,2021-10-14T11:04:04.735Z
61680ea55cffb904bc3bc522,,,,,,,,,,,,,,,,,,,,,,,,,2296481,11222,153115636,153115636,472593,1007,241559846,241559846,1988853,7288,158562202,158562202,264864,581,163278189,163278189,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:05.736Z
61680ea55cffb904bc3bc523,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5051425,5051425,0,0,14389924,14389924,36945,307,9491437,9491437,0,0,8289297,8289297,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:05.736Z
61680ea55cffb904bc3bc524,,,,,,,,,,,,,,,,,,,,,,,,,6477157,53180,370692251,370692251,3056831,42088,559119899,559119899,5653820,29529,517990642,517990642,7427314,73298,438261013,438261013,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:05.736Z
61680ea55cffb904bc3bc525,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:05.736Z
61680ea55cffb904bc3bc526,18287613,488171792,429642205,2166357,170252806645,170252806645,14679120,364413112,217561615,2224865,170287600907,170287600907,21994622,600991111,512807967,2660315,170281933509,170281933509,24000268,706446071,628912367,2605895,170284632364,170284632364,,,,,,,,,,,,,,,,,476873685,585587218,3298026828,170343142165,170343142165,349699449,458185679,3298029886,170343150054,170343150054,587350957,701832891,3298018804,170343131227,170343131227,695177930,773193025,3297940517,170343097260,170343097260,48586555392,170343161038,170343161038,sensor-test,all,2021-10-14T11:04:05.736Z
61680ea65cffb904bc3bc527,,,,,,,,,,,,,,,,,,,,,,,,,2541519,12609,154164702,154164702,544401,1089,242002193,242002193,568125,1247,159023888,159023888,1924950,6400,164627781,164627781,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:06.738Z
61680ea65cffb904bc3bc528,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5051425,5051425,0,0,14389924,14389924,51642,1191,9537105,9537105,0,0,8289297,8289297,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:06.738Z
61680ea65cffb904bc3bc529,,,,,,,,,,,,,,,,,,,,,,,,,3396870,33428,373273229,373273229,2155456,42848,560962710,560962710,3666124,39079,519911990,519911990,350357,5317,438586561,438586561,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:06.738Z
61680ea65cffb904bc3bc52a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:06.738Z
61680ea65cffb904bc3bc52b,8638166,123046012,47581185,1270777,171253557479,171253557479,9043990,129470215,65477177,1172192,171288287870,171288287870,9829239,151955969,68206069,1352343,171282878934,171282878934,10501437,149582044,77355385,1345311,171285613372,171285613372,,,,,,,,,,,,,,,,,112146692,258328228,3295694989,171344156687,171344156687,117618141,270648830,3295650742,171344148697,171344148697,138955302,293779026,3295619045,171344122458,171344122458,137580741,317216909,3295823920,171344150959,171344150959,21773942784,171344116899,171344116899,sensor-test,all,2021-10-14T11:04:06.738Z
61680ea75cffb904bc3bc52c,,,,,,,,,,,,,,,,,,,,,,,,,2498783,13875,156049611,156049611,566801,913,242252224,242252224,240245,1107,159174285,159174285,2185730,7523,165387559,165387559,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:07.740Z
61680ea75cffb904bc3bc52d,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5051425,5051425,0,0,14389924,14389924,29775,352,9556509,9556509,0,0,8289297,8289297,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:07.740Z
61680ea75cffb904bc3bc52e,,,,,,,,,,,,,,,,,,,,,,,,,3481384,29887,374850232,374850232,1346675,21795,561823776,561823776,17255365,59511,528483832,528483832,3420689,32756,440058251,440058251,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:07.740Z
61680ea75cffb904bc3bc52f,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:07.740Z
61680ea75cffb904bc3bc530,5675363,99734304,38951933,824583,172255306584,172255306584,5808456,106214649,42609905,689204,172290164154,172290164154,6208207,124045565,71495481,892273,172284796283,172284796283,5403545,110357367,57628365,581418,172287411780,172287411780,,,,,,,,,,,,,,,,,92407855,173176013,3299385512,172346287964,172346287964,95338026,170875851,3299430010,172346292803,172346292803,114135736,185872639,3299505260,172346290812,172346290812,101146538,160837480,3299279446,172346250352,172346250352,24317001728,172346334108,172346334108,sensor-test,all,2021-10-14T11:04:07.740Z
61680ea85cffb904bc3bc531,,,,,,,,,,,,,,,,,,,,,,,,,2499891,11023,157631427,157631427,578774,1275,242723671,242723671,313522,919,159413061,159413061,2122428,7819,167052443,167052443,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:08.741Z
61680ea85cffb904bc3bc532,,,,,,,,,,,,,,,,,,,,,,,,,3984336,27313,377546572,377546572,7609617,43498,565169161,565169161,6985922,68484,533792489,533792489,1536779,14779,441206399,441206399,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:08.741Z
61680ea85cffb904bc3bc533,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5051425,5051425,0,0,14389924,14389924,0,0,9556509,9556509,0,0,8289297,8289297,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:08.741Z
61680ea85cffb904bc3bc534,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:08.741Z
61680ea85cffb904bc3bc535,10169724,230997866,191017670,1181734,173256594819,173256594819,6913940,126670265,56137312,985491,173291406453,173291406453,9547365,229196456,170050677,1158660,173285984423,173285984423,6905351,123785776,51824157,948042,173288769665,173288769665,,,,,,,,,,,,,,,,,223751090,319220668,3297610094,173347882541,173347882541,119156590,211970545,3297598363,173347882271,173347882271,222660432,299515975,3297533699,173347868254,173347868254,115759498,210236076,3297676277,173347869054,173347869054,24714412032,173347879037,173347879037,sensor-test,all,2021-10-14T11:04:08.741Z
61680ea95cffb904bc3bc536,,,,,,,,,,,,,,,,,,,,,,,,,3236691,30988,379956347,379956347,440807,9095,565647049,565647049,4530190,63143,537648794,537648794,1415976,23654,442282967,442282967,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:09.744Z
61680ea95cffb904bc3bc537,,,,,,,,,,,,,,,,,,,,,,,,,203966,1541,5300617,5300617,704419,12125,15138273,15138273,27597,330,9602078,9602078,110487,2360,8435194,8435194,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:09.744Z
61680ea95cffb904bc3bc538,,,,,,,,,,,,,,,,,,,,,,,,,2529085,13197,160292986,160292986,787820,1626,243400368,243400368,412787,1022,159806002,159806002,2295225,10722,168596499,168596499,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:09.744Z
61680ea95cffb904bc3bc539,11889020,170188884,79022052,1383039,174258770075,174258770075,13775705,192558349,95369857,1806933,174293809276,174293809276,13107085,185452772,87961446,1628684,174288198584,174288198584,12264937,179026563,85820336,1512734,174290969176,174290969176,,,,,,,,,,,,,,,,,156278085,359444220,3301166195,174350556877,174350556877,177483346,419231852,3301231320,174350574487,174350574487,171382427,398056635,3301282088,174350582646,174350582646,166749564,375362676,3301091057,174350519907,174350519907,25874661376,174350628788,174350628788,sensor-test,all,2021-10-14T11:04:09.744Z
61680ea95cffb904bc3bc53a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:09.744Z
61680eaa5cffb904bc3bc53b,,,,,,,,,,,,,,,,,,,,,,,,,2167612,13161,162505142,162505142,299275,709,243750937,243750937,325586,983,160188210,160188210,1735516,5823,170187228,170187228,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:10.746Z
61680eaa5cffb904bc3bc53c,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5300617,5300617,0,0,15138273,15138273,35279,312,9619234,9619234,0,0,8435194,8435194,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:10.746Z
61680eaa5cffb904bc3bc53d,,,,,,,,,,,,,,,,,,,,,,,,,4205686,51833,383394712,383394712,1098880,15481,566410773,566410773,4106474,28952,539134815,539134815,4759669,33979,444081616,444081616,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:10.746Z
61680eaa5cffb904bc3bc53e,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:10.746Z
61680eaa5cffb904bc3bc53f,8699529,137995667,53512487,1462103,175260915923,175260915923,7492512,127775651,52327192,1212867,175296220344,175296220344,7695572,160018655,87132858,1320681,175290652408,175290652408,9250321,155937224,81317403,1420305,175293293470,175293293470,,,,,,,,,,,,,,,,,127397072,264281360,3301193822,175353241933,175353241933,116932436,224643029,3301175762,175353251265,175353251265,149501027,233112806,3301056941,175353256563,175353256563,145437007,284527410,3301155286,175353193868,175353193868,21731737600,175353307698,175353307698,sensor-test,all,2021-10-14T11:04:10.746Z
61680eab5cffb904bc3bc540,,,,,,,,,,,,,,,,,,,,,,,,,3457217,45156,386849604,386849604,939493,22194,567505365,567505365,3858579,43489,541560506,541560506,814312,15170,444846079,444846079,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:11.747Z
61680eab5cffb904bc3bc541,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5300617,5300617,0,0,15138273,15138273,27677,344,9653663,9653663,0,0,8435194,8435194,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:11.747Z
61680eab5cffb904bc3bc542,9802990,140370161,62922465,1514420,176261255381,176261255381,11429692,200864209,129524259,1643811,176296751455,176296751455,7563698,108730815,57176985,1081798,176291245086,176291245086,9596284,147463520,111680543,1312977,176293996756,176293996756,,,,,,,,,,,,,,,,,128878019,295739274,3294559547,176353913506,176353913506,189993065,349755324,3294601940,176353931241,176353931241,100166268,228459653,3294393063,176353902605,176353902605,137433376,292249374,3294709708,176353909727,176353909727,20337131520,176353898537,176353898537,sensor-test,all,2021-10-14T11:04:11.747Z
61680eab5cffb904bc3bc543,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:11.747Z
61680eab5cffb904bc3bc544,,,,,,,,,,,,,,,,,,,,,,,,,3565516,12259,163694192,163694192,952467,4909,244433344,244433344,561787,1554,160549599,160549599,2039772,7241,172071253,172071253,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:11.747Z
61680eac5cffb904bc3bc545,,,,,,,,,,,,,,,,,,,,,,,,,4051410,35864,388906081,388906081,1771479,42920,569203643,569203643,2933006,32335,543889698,543889698,507488,7934,445315891,445315891,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:12.749Z
61680eac5cffb904bc3bc546,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5300617,5300617,0,0,15138273,15138273,36204,741,9709023,9709023,0,0,8435194,8435194,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:12.749Z
61680eac5cffb904bc3bc547,8010645,107187789,36541756,1382927,177262893874,177262893874,6708234,91497373,28102571,1040204,177298468939,177298468939,8529310,118913111,59070782,1448787,177293133498,177293133498,8845422,116152647,51726384,1336800,177295843082,177295843082,,,,,,,,,,,,,,,,,97942749,240877063,3299190054,177355984553,177355984553,81911273,197373261,3299140415,177355987695,177355987695,110014077,259332969,3299264329,177355996862,177355996862,105667642,264898711,3299070269,177355945527,177355945527,17379098624,177356011560,177356011560,sensor-test,all,2021-10-14T11:04:12.749Z
61680eac5cffb904bc3bc548,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:12.749Z
61680eac5cffb904bc3bc549,,,,,,,,,,,,,,,,,,,,,,,,,3784229,12384,166310136,166310136,902388,7962,244977310,244977310,187196,627,160755238,160755238,331774,564,172276686,172276686,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:12.749Z
61680ead5cffb904bc3bc54a,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:13.752Z
61680ead5cffb904bc3bc54b,7104712,89385388,32023244,1118296,178265295995,178265295995,8693991,109922030,50043366,1388533,178300948607,178300948607,8338790,102565436,44229980,1177598,178295755737,178295755737,7615541,92428867,36650299,1049390,178298425760,178298425760,,,,,,,,,,,,,,,,,80689918,211368880,3301560339,178358777879,178358777879,102118426,266478945,3301664229,178358815270,178358815270,93059000,250476193,3301557251,178358794249,178358794249,83167478,226829033,3301602249,178358754160,178358754160,16528179200,178358817297,178358817297,sensor-test,all,2021-10-14T11:04:13.752Z
61680ead5cffb904bc3bc54c,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5300617,5300617,0,0,15138273,15138273,0,0,9709023,9709023,0,0,8435194,8435194,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:13.752Z
61680ead5cffb904bc3bc54d,,,,,,,,,,,,,,,,,,,,,,,,,1275503,17549,390431132,390431132,2750421,49674,571952977,571952977,2864142,29032,546566899,546566899,1145568,15699,446576522,446576522,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:13.752Z
61680ead5cffb904bc3bc54e,,,,,,,,,,,,,,,,,,,,,,,,,2292661,14872,168628598,168628598,996994,2057,246021804,246021804,1072294,2279,161894927,161894927,498669,1240,172799062,172799062,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:13.752Z
61680eae5cffb904bc3bc54f,,,,,,,,,,,,,,,,,,,,,,,,,3561878,14718,171566608,171566608,222489,579,246204106,246204106,267239,724,162072096,162072096,126648,336,172934220,172934220,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:14.754Z
61680eae5cffb904bc3bc550,,,,,,,,,,,,,,,,,,,,,,,,,211879,1514,5484070,5484070,717768,11525,15676763,15676763,27317,215,9741361,9741361,168216,2555,8581949,8581949,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:14.754Z
61680eae5cffb904bc3bc551,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:14.754Z
61680eae5cffb904bc3bc552,8713658,125284089,54992284,1244618,179266124141,179266124141,11537979,167866420,89445268,1900220,179301967254,179301967254,9664153,142713482,80954828,1415947,179296946669,179296946669,9152081,126244207,60243754,1295824,179299606088,179299606088,,,,,,,,,,,,,,,,,113017946,257578293,3296932056,179360167995,179360167995,155703945,351047631,3296815346,179360167678,179360167678,133708904,297388017,3296872962,179360166735,179360166735,115941038,277002851,3296926415,179360142860,179360142860,19618594816,179360174568,179360174568,sensor-test,all,2021-10-14T11:04:14.754Z
61680eae5cffb904bc3bc553,,,,,,,,,,,,,,,,,,,,,,,,,1302349,22826,391859635,391859635,1510633,34591,573546862,573546862,3267617,41493,550121830,550121830,3054243,26791,449710725,449710725,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:14.754Z
61680eaf5cffb904bc3bc554,,,,,,,,,,,,,,,,,,,,,,,,,4081252,16794,174181925,174181925,470781,851,246515506,246515506,214616,560,162222225,162222225,511727,1442,173278190,173278190,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:15.755Z
61680eaf5cffb904bc3bc555,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5484070,5484070,0,0,15676763,15676763,50586,937,9792247,9792247,0,0,8581949,8581949,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:15.755Z
61680eaf5cffb904bc3bc556,,,,,,,,,,,,,,,,,,,,,,,,,1320735,17623,393282181,393282181,1077590,12764,574648248,574648248,4782149,69015,555011833,555011833,3166933,22757,451994200,451994200,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:15.755Z
61680eaf5cffb904bc3bc557,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:15.755Z
61680eaf5cffb904bc3bc558,8046297,111333149,45233577,1205230,180267104270,180267104270,7993817,111968045,46189751,1242622,180303166011,180303166011,13017767,234447076,197044556,1641445,180297996297,180297996297,9523850,132342911,61357030,1499476,180300866024,180300866024,,,,,,,,,,,,,,,,,100795260,239529843,3297055212,180361593797,180361593797,101886190,239364370,3297063412,180361594509,180361594509,224999214,406187584,3297019135,180361584087,180361584087,121686338,288322570,3297097147,180361580955,180361580955,20759183360,180361616494,180361616494,sensor-test,all,2021-10-14T11:04:15.755Z
61680eb05cffb904bc3bc559,,,,,,,,,,,,,,,,,,,,,,,,,4036517,19785,177673639,177673639,510737,1069,246876201,246876201,229606,662,162412866,162412866,496144,1268,173615306,173615306,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:16.757Z
61680eb05cffb904bc3bc55a,9138776,124640763,60870160,1279110,181268540534,181268540534,9030837,121549062,47493467,1262163,181304926035,181304926035,11288469,152609337,67793263,1779031,181299551565,181299551565,10207468,139739555,58705898,1510701,181302546674,181302546674,,,,,,,,,,,,,,,,,114273306,276519417,3298698686,181363518067,181363518067,109259393,267942445,3298715021,181363522414,181363522414,140293352,343611764,3298737849,181363521121,181363521121,127901750,308326158,3298678132,181363499195,181363499195,19275186176,181363536246,181363536246,sensor-test,all,2021-10-14T11:04:16.757Z
61680eb05cffb904bc3bc55b,,,,,,,,,,,,,,,,,,,,,,,,,1001511,15961,394391787,394391787,484140,8555,575106997,575106997,4429153,66587,558997872,558997872,2764898,21833,454652873,454652873,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:16.757Z
61680eb05cffb904bc3bc55c,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5484070,5484070,0,0,15676763,15676763,32925,859,9844801,9844801,0,0,8581949,8581949,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:16.757Z
61680eb05cffb904bc3bc55d,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:16.757Z
61680eb15cffb904bc3bc55e,,,,,,,,,,,,,,,,,,,,,,,,,680302,10583,395040981,395040981,3660150,44828,576774329,576774329,2991120,45872,561440760,561440760,18126534,57394,465017199,465017199,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,system,2021-10-14T11:04:17.759Z
61680eb15cffb904bc3bc55f,,,,,,,,,,,,,,,,,,,,,,,,,3263357,17451,180600671,180600671,1332247,1455,247987423,247987423,334962,1117,162734343,162734343,415854,1219,173991840,173991840,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:17.759Z
61680eb15cffb904bc3bc560,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5484070,5484070,0,0,15676763,15676763,30671,263,9859758,9859758,0,0,8581949,8581949,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:17.759Z
61680eb15cffb904bc3bc561,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/formula,2021-10-14T11:04:17.759Z
61680eb15cffb904bc3bc562,11654651,203758645,126214248,1807217,182270356322,182270356322,7136710,113180661,52049700,1058662,182306686954,182306686954,9025918,149645841,70518706,1538817,182301199045,182301199045,8615461,127187125,71431997,1183764,182304402022,182304402022,,,,,,,,,,,,,,,,,193870087,361641883,3299341015,182365638747,182365638747,103373374,214471038,3299377487,182365652011,182365652011,139753904,275739919,3299299807,182365630659,182365630659,117612968,262161770,3299322319,182365614265,182365614265,20228603904,182365643219,182365643219,sensor-test,all,2021-10-14T11:04:17.759Z
61680eb25cffb904bc3bc563,,,,,,,,,,,,,,,,,,,,,,,,,2290488,12552,181794887,181794887,434325,1039,248353137,248353137,330244,816,162992725,162992725,2143118,7614,175507896,175507896,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,powerapi-sensor,2021-10-14T11:04:18.760Z
61680eb25cffb904bc3bc564,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5484070,5484070,0,0,15676763,15676763,0,0,9859758,9859758,0,0,8581949,8581949,,,,,,,,,,,,,,,,,,,,,,,,sensor-test,/hwpc-sensor,2021-10-14T11:04:18.760Z
