"Test","URL","FV Successful Tests","FV Document Complete Median","FV Document Complete Avg","FV Document Complete Std. Dev","FV Document Complete Min","FV Document Complete Max","FV Fully Loaded Median","FV Fully Loaded Avg","FV Fully Loaded Std. Dev","FV Fully Loaded Min","FV Fully Loaded Max","FV First Byte Median","FV First Byte Avg","FV First Byte Std. Dev","FV First Byte Min","FV First Byte Max","FV Start Render Median","FV Start Render Avg","FV Start Render Std. Dev","FV Start Render Min","FV Start Render Max","FV Bytes In (Doc) Median","FV Bytes In (Doc) Avg","FV Bytes In (Doc) Std. Dev","FV Bytes In (Doc) Min","FV Bytes In (Doc) Max","FV Requests (Doc) Median","FV Requests (Doc) Avg","FV Requests (Doc) Std. Dev","FV Requests (Doc) Min","FV Requests (Doc) Max","FV Load Event Start Median","FV Load Event Start Avg","FV Load Event Start Std. Dev","FV Load Event Start Min","FV Load Event Start Max","FV Speed Index Median","FV Speed Index Avg","FV Speed Index Std. Dev","FV Speed Index Min","FV Speed Index Max","FV Last Visual Change Median","FV Last Visual Change Avg","FV Last Visual Change Std. Dev","FV Last Visual Change Min","FV Last Visual Change Max","FV Visually Complete Median","FV Visually Complete Avg","FV Visually Complete Std. Dev","FV Visually Complete Min","FV Visually Complete Max",Test ID
"","http://varzesh3.com","3","1984","4197","3208.4634951952","1873","8734","4851","6162.3333333333","2305.3447078956","4233","9403","1078","1089","129.64824205004","936","1253","1100","1500","637.70421565697","1000","2400","244171","1374765.3333333","1600765.427564","241536","3638589","18","56","56.592107812545","14","136","1983","4196.6666666667","3208.6934343367","1873","8734","1100","2108.6666666667","1497.7372562933","1000","4226","1100","4333.3333333333","4643.5139950497","1000","10900","1100","4333.3333333333","4643.5139950497","1000","10900","211025_7S_5G"
"","http://pixnet.net","1","11687","11687","0","11687","11687","21226","21226","0","21226","21226","1800","1800","0","1800","1800","3500","3500","0","3500","3500","2292765","2292765","0","2292765","2292765","224","224","0","224","224","11688","11688","0","11688","11688","6326","6326","0","6326","6326","23000","23000","0","23000","23000","10000","10000","0","10000","10000","211025_NC_5H"
"","http://soundcloud.com","2","4889","4851","38","4813","4889","5115","5075","40","5035","5115","432","396","36","360","432","1400","1350","50","1300","1400","2107489","2107479.5","9.5","2107470","2107489","61","61","0","61","61","4889","4850.5","38.5","4812","4889","3787","3718","69","3649","3787","4400","4300","100","4200","4400","4400","4300","100","4200","4400","211025_8R_5J"
"","http://nih.gov","3","3401","3579.3333333333","269.35024699368","3377","3960","3565","3779","324.08640823089","3535","4237","1458","1489","44.549597828338","1457","1552","2400","2400","0","2400","2400","647380","663126","22285.886759711","647355","694643","53","54.333333333333","1.8856180831641","53","57","3401","3579.6666666667","269.82134006701","3377","3961","2624","2639.6666666667","31.030450993965","2612","2683","2900","2900","81.649658092773","2800","3000","2800","2833.3333333333","47.140452079103","2800","2900","211025_XH_5K"
"","http://wellsfargo.com","3","5670","5660.3333333333","222.60028950765","5383","5928","12299","12868","1051.2630498595","11963","14342","1480","1393.6666666667","122.09377088488","1221","1480","2500","2433.3333333333","169.96731711976","2200","2600","815920","783691.33333333","46541.770610448","717876","817278","48","47.666666666667","0.47140452079103","47","48","5670","5660.6666666667","222.18510801182","5384","5928","5000","5047.6666666667","371.8120791774","4618","5525","12600","12600","244.94897427832","12300","12900","12400","12533.333333333","262.46692913373","12300","12900","211025_7A_5M"
"","http://wix.com","3","4640","4881.6666666667","430.92329815048","4518","5487","5535","5556.3333333333","456.67080290098","5008","6126","911","903.66666666667","60.642852468824","826","974","1400","1533.3333333333","262.46692913373","1300","1900","1968842","1961944.3333333","12743.011060534","1944077","1972914","103","103.66666666667","6.5489609014628","96","112","4639","4881","431.39154681874","4517","5487","1904","2026.3333333333","234.91889853498","1820","2355","5100","5266.6666666667","464.27960923947","4800","5900","5100","5266.6666666667","464.27960923947","4800","5900","211025_XZ_5N"
"","http://speedtest.net","3","3585","3628","60.811183182043","3585","3714","9103","9741.6666666667","939.50424279096","9052","11070","386","415","57.277104209856","364","495","800","800","81.649658092773","700","900","1543785","1543781.6666667","12.472191289246","1543765","1543795","32","32.333333333333","0.47140452079103","32","33","3585","3628","60.811183182043","3585","3714","1906","1891","126.59383871263","1729","2038","11000","11400","637.70421565697","10900","12300","5800","5800","163.29931618555","5600","6000","211025_BQ_5P"
"","http://calendly.com","3","1831","1766.6666666667","144.90533308183","1566","1903","7870","5968","2788.6994579314","2025","8009","267","270.33333333333","30.302181806303","235","309","2200","2233.3333333333","47.140452079103","2200","2300","648821","648118.66666667","1143.4848296132","646506","649029","31","30","1.4142135623731","28","31","1831","1766.6666666667","145.68077734859","1565","1904","2607","2506.3333333333","217.72204502275","2204","2708","10500","7800","3889.3015654056","2300","10600","10100","7566.6666666667","3724.9906785864","2300","10300","211025_AE_5Q"
"","http://healthline.com","3","5139","4819","1041.417303486","3414","5904","5663","5247.3333333333","1100.9948026923","3740","6339","753","1043.6666666667","431.01533873196","725","1653","800","1100","424.26406871193","800","1700","2187132","1890381.3333333","419743.06584412","1296775","2187237","65","57.666666666667","11.085526098877","42","66","5139","4818.6666666667","1041.867020732","3413","5904","1372","1676.3333333333","437.4824440922","1362","2295","2100","2433.3333333333","471.40452079103","2100","3100","2100","2433.3333333333","471.40452079103","2100","3100","211025_DB_5R"
"","http://unsplash.com","3","2799","2806.3333333333","12.552113589175","2796","2824","3421","3422.3333333333","9.8432153734889","3411","3435","217","233","22.62741699797","217","265","300","300","0","300","300","1441672","1441763.6666667","220.79301518743","1441551","1442068","94","94","0","94","94","2798","2806.3333333333","12.498888839502","2797","2824","493","502.33333333333","13.199326582149","493","521","600","600","0","600","600","600","600","0","600","600","211025_31_5S"
"","http://americanexpress.com","3","4559","4476","424.16741977667","3920","4949","10789","12551","3202.3170777839","9819","17045","426","441","24.097026095904","422","475","1300","1333.3333333333","47.140452079103","1300","1400","1394505","1393833.6666667","976.40201192382","1392453","1394543","77","76.333333333333","1.6996731711976","74","78","4559","4475.3333333333","424.23290249055","3919","4948","2802","3087.6666666667","414.64549785195","2787","3674","11600","13166.666666667","2286.676384819","11500","16400","11500","13100","2333.8094752286","11400","16400","211025_4V_5T"
"","http://ups.com","3","5337","5168","334.39198554989","4701","5466","6715","6571","246.54546571914","6224","6774","869","875.33333333333","61.807946270866","803","954","2600","2566.6666666667","205.48046676563","2300","2800","1958323","1962874.3333333","8537.5719160791","1955465","1974835","105","102","14.445299120014","83","118","5338","5168","335.02636712155","4700","5466","2693","2665","181.52869378329","2430","2872","6600","6400","282.84271247462","6000","6600","6600","6400","282.84271247462","6000","6600","211025_PP_5V"
"","http://amazon.de","3","6851","6851.3333333333","54.29753421862","6785","6918","8608","11850","4626.6623679135","8549","18393","642","687","70.828431202919","632","787","1300","1500","355.90260840104","1200","2000","3455110","3478802","57537.033714527","3423233","3558063","242","243","1.4142135623731","242","245","6851","6851","53.88877434123","6785","6917","1300","1500.6666666667","356.09018832625","1201","2001","1300","1566.6666666667","377.12361663283","1300","2100","1300","1566.6666666667","377.12361663283","1300","2100","211025_04_5W"
"","http://tistory.com","3","13882","12530.666666667","2389.239814018","9173","14537","16569","15526","2560.8460841422","12001","18008","2731","2749.3333333333","30.269162892657","2725","2792","4900","4500","941.62979278837","3200","5400","9404159","7522642.3333333","2670169.5308206","3746460","9417308","75","69","9.9331096171676","55","77","13881","12530.333333333","2389.051322643","9173","14537","11354","8649","3833.2284913199","3228","11365","13400","10966.666666667","3441.2530017745","6100","13400","13400","10633.333333333","3912.6575225656","5100","13400","211025_XC_5X"
"","http://digikala.com","3","16770","16257.333333333","1105.4294288747","14722","17280","17682","17222","1150.826949053","15640","18344","1413","1394.3333333333","56.275117848734","1318","1452","3000","2900","141.42135623731","2700","3000","8035798","7705314","501039.39210472","6997259","8082885","311","311.66666666667","0.94280904158206","311","313","16770","16257","1105.8923998292","14721","17280","6654","6754.6666666667","565.43159523402","6118","7492","19700","17966.666666667","2594.0101944458","14300","19900","19700","17966.666666667","2594.0101944458","14300","19900","211025_RG_5Y"
"","http://google.com.tw","3","1554","1604","74.993333037011","1548","1710","1975","2021.6666666667","70.281971767698","1969","2121","428","461.66666666667","54.835106354314","418","539","500","533.33333333333","47.140452079103","500","600","402428","402399","102.90124715798","402261","402508","23","23","0","23","23","1554","1604","74.993333037011","1548","1710","605","604.33333333333","6.5489609014628","596","612","1600","1633.3333333333","47.140452079103","1600","1700","1500","1566.6666666667","94.280904158206","1500","1700","211025_ZZ_5Z"
"","http://zhihu.com","2","7376","6052","1324","4728","7376","10177","9443.5","733.5","8710","10177","1596","1556.5","39.5","1517","1596","2000","1950","50","1900","2000","1690986","1660353.5","30632.5","1629721","1690986","32","25","7","18","32","7376","6052","1324","4728","7376","3182","3148.5","33.5","3115","3182","5300","5200","100","5100","5300","5300","5200","100","5100","5300","211025_AM_60"
"","http://t.me","3","2539","2589.6666666667","137.03851851051","2453","2777","4354","4326","46.847269575362","4260","4364","476","500","36.805796644913","472","552","700","733.33333333333","47.140452079103","700","800","1019588","1024795.3333333","7541.0361946412","1019339","1035459","35","35","0","35","35","2539","2590","137.49424230369","2453","2778","1205","1233.6666666667","52.264285660052","1189","1307","1500","1533.3333333333","47.140452079103","1500","1600","1500","1533.3333333333","47.140452079103","1500","1600","211025_CJ_61"
"","http://grid.id","3","13221","12984.666666667","4268.2425995823","7643","18090","18481","17519.333333333","4098.8658865051","12088","21989","845","864.66666666667","41.201402349381","827","922","1400","1433.3333333333","205.48046676563","1200","1700","3859910","3699421","805730.54836258","2642199","4596154","502","460.33333333333","142.29624809608","269","610","13221","12984.333333333","4267.8439000924","7643","18089","3910","4181.3333333333","396.51930035694","3892","4742","12400","12266.666666667","188.56180831641","12000","12400","12400","12266.666666667","188.56180831641","12000","12400","211025_CA_62"
"","http://ltn.com.tw","1","12745","12745","0","12745","12745","14604","14604","0","14604","14604","1823","1823","0","1823","1823","4100","4100","0","4100","4100","5588942","5588942","0","5588942","5588942","163","163","0","163","163","12745","12745","0","12745","12745","7194","7194","0","7194","7194","16600","16600","0","16600","16600","16600","16600","0","16600","16600","211025_4M_63"
"","http://disneyplus.com","3","4792","4335.3333333333","654.32781454626","3410","4804","5791","5381.3333333333","603.55741695017","4528","5825","858","835.66666666667","60.477727764488","753","896","1000","1000","81.649658092773","900","1100","1781553","1471896.3333333","460306.65306897","821177","1812959","28","28.333333333333","2.0548046676563","26","31","3808","3435.6666666667","576.7647315462","2621","3878","3052","2414.3333333333","1073.0083358897","903","3288","3200","2633.3333333333","1020.8928554076","1200","3500","3200","2633.3333333333","1020.8928554076","1200","3500","211025_M1_64"
"","http://amazon.ca","3","7512","10039","4223.8965422936","6615","15990","12743","14087.333333333","2569.3418526065","11836","17683","1034","1027","30.210373494326","987","1060","1600","1600","81.649658092773","1500","1700","3692186","5155034.6666667","2474403.4602676","3133449","8639469","204","207.33333333333","6.1824123303305","202","216","7512","10038.666666667","4223.4269129333","6615","15989","4678","3976.3333333333","1538.4243743374","1842","5409","13400","14200","1275.4084313139","13200","16000","13100","9433.3333333333","5398.971095393","1800","13400","211025_K0_65"
"","http://fedex.com","3","3334","3499.6666666667","252.17233965859","3309","3856","4772","4650.3333333333","602.62333915049","3859","5320","1027","1022","100.8992897233","896","1143","3800","3533.3333333333","377.12361663283","3000","3800","1075123","1109986","51228.355279734","1072418","1182417","35","36","2.1602468994693","34","39","3334","3499.6666666667","252.17233965859","3309","3856","3800","3539","369.81707189726","3016","3801","3800","3700","216.02468994693","3400","3900","3800","3700","216.02468994693","3400","3900","211025_RY_66"
"","http://bbc.co.uk","3","4975","5559.3333333333","859.82026545604","4928","6775","7418","7481.6666666667","141.65764677168","7349","7678","302","317.33333333333","46.197643037521","270","380","400","433.33333333333","47.140452079103","400","500","1753189","2054328.6666667","425978.33536487","1753044","2656753","103","115.66666666667","17.913371790059","103","141","2499","3060.6666666667","796.43887956885","2496","4187","2651","2750.6666666667","234.94727540923","2526","3075","5900","6200","496.65548085838","5800","6900","5900","6166.6666666667","449.69125210773","5800","6800","211025_E5_67"
"","http://momoshop.com.tw","1","17742","17742","0","17742","17742","25049","25049","0","25049","25049","1983","1983","0","1983","1983","4500","4500","0","4500","4500","4834345","4834345","0","4834345","4834345","237","237","0","237","237","14730","14730","0","14730","14730","11768","11768","0","11768","11768","26400","26400","0","26400","26400","26400","26400","0","26400","26400","211025_9J_68"
"","http://51.la","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211025_6E_69"
"","http://cnzz.com","3","14392","17384.333333333","5476.5150922421","12694","25067","15544","18593","5495.8756050939","13926","26309","4309","4220","789.20761949354","3212","5139","5200","5300","1267.5435561221","3800","6900","4347063","4356426.6666667","14216.182008151","4345701","4376516","104","109.66666666667","10.964589468932","100","125","14392","17384.333333333","5476.5150922421","12694","25067","11184","11570","1946.9750897225","9402","14124","17500","20466.666666667","5442.0175997102","15800","28100","17500","20466.666666667","5442.0175997102","15800","28100","211025_EX_6A"
"","http://ebay.de","3","2756","2724","180.23873057698","2489","2927","7237","7141.6666666667","906.37201094375","5987","8201","846","833.33333333333","25.31578339473","798","856","1200","1166.6666666667","47.140452079103","1100","1200","534068","533906.33333333","2382.4234626857","530911","536740","38","38","0","38","38","2756","2723.6666666667","180.67343160766","2488","2927","3008","2994","400.20578040137","2497","3477","5600","5266.6666666667","928.55921847894","4000","6200","5600","5266.6666666667","928.55921847894","4000","6200","211025_4E_6B"
"","http://w3schools.com","3","3276","3284","42.023802778901","3237","3339","3380","3388.6666666667","45.323528351423","3338","3448","386","385.33333333333","1.6996731711976","383","387","700","700","0","700","700","1435973","1435172.3333333","1243.5262584906","1433416","1436128","47","47","0","47","47","3276","3284","42.023802778901","3237","3339","2436","2444.3333333333","13.960261060915","2433","2464","3300","3266.6666666667","47.140452079103","3200","3300","3300","3266.6666666667","47.140452079103","3200","3300","211025_22_6C"
"","http://google.co.uk","3","1564","1614.6666666667","75.935645267702","1558","1722","1985","2033.3333333333","69.061968952207","1984","2131","422","455.33333333333","49.995555358007","418","526","500","533.33333333333","47.140452079103","500","600","402344","402371.33333333","64.214916923995","402310","402460","23","23","0","23","23","1564","1615","76.406805979572","1558","1723","591","571","43.204937989386","511","611","1600","1600","0","1600","1600","1500","1500","81.649658092773","1400","1600","211025_VT_6D"
"","http://craigslist.org","3","3875","4004.3333333333","216.98899101619","3828","4310","4025","4155.3333333333","213.96624863645","3984","4457","1993","2173","263.08933843849","1981","2545","3900","4000","216.02468994693","3800","4300","418035","418035","0","418035","418035","11","11","0","11","11","3875","4004.3333333333","216.98899101619","3828","4310","3900","4000","216.02468994693","3800","4300","3900","4000","216.02468994693","3800","4300","3900","4000","216.02468994693","3800","4300","211025_JT_6E"
"","http://mediafire.com","3","3508","3499","89.632583361186","3385","3604","4447","4435.6666666667","140.66587677503","4258","4602","579","587.33333333333","32.785498149165","552","631","2700","2766.6666666667","94.280904158206","2700","2900","1281789","1266673.6666667","37340.413650033","1215297","1302935","90","88.666666666667","2.6246692913373","85","91","3508","3499.3333333333","90.023453734137","3385","3605","2777","2795.6666666667","80.292520753112","2708","2902","3200","3233.3333333333","124.72191289246","3100","3400","3000","3033.3333333333","47.140452079103","3000","3100","211025_TX_6F"
"","http://envato.com","3","597","607.33333333333","22.837590843948","586","639","1234","1256","63.182275995725","1192","1342","226","238.66666666667","20.072092289766","223","267","400","366.66666666667","47.140452079103","300","400","190012","190006.66666667","12.036980056845","189990","190018","22","22","0","22","22","597","607.33333333333","22.837590843948","586","639","401","380.33333333333","29.936970825757","338","402","500","533.33333333333","47.140452079103","500","600","500","533.33333333333","47.140452079103","500","600","211025_E6_6G"
"","http://padlet.com","3","2057","2082","42.622372841815","2047","2142","2171","2222.3333333333","74.727653664639","2168","2328","500","510.33333333333","22.06555888458","490","541","700","766.66666666667","94.280904158206","700","900","797467","799027","2213.2479903225","797457","802157","33","33.333333333333","0.47140452079103","33","34","2058","2083","42.622372841815","2048","2143","1695","1729","198.23891309898","1505","1987","2000","2066.6666666667","94.280904158206","2000","2200","2000","2066.6666666667","94.280904158206","2000","2200","211025_FV_6H"
"","http://forbes.com","3","3188","2914.3333333333","484.87134605194","2233","3322","3353","3057","555.34493785394","2279","3539","265","287.33333333333","67.598487820036","218","379","300","333.33333333333","124.72191289246","200","500","1427105","1328217.3333333","140100.08474976","1130086","1427461","42","36.666666666667","7.5424723326565","26","42","3188","2914.3333333333","484.87134605194","2233","3322","2703","1947.3333333333","1140.1158810499","336","2803","3400","2866.6666666667","899.38250421547","1600","3600","3400","2866.6666666667","899.38250421547","1600","3600","211025_GM_6J"
"","http://avito.ru","1","6956","6956","0","6956","6956","9625","9625","0","9625","9625","754","754","0","754","754","3000","3000","0","3000","3000","3044241","3044241","0","3044241","3044241","248","248","0","248","248","6956","6956","0","6956","6956","3630","3630","0","3630","3630","7800","7800","0","7800","7800","6500","6500","0","6500","6500","211025_F5_6K"
"","http://suara.com","1","8415","8415","0","8415","8415","9044","9044","0","9044","9044","1173","1173","0","1173","1173","1700","1700","0","1700","1700","2874779","2874779","0","2874779","2874779","256","256","0","256","256","8415","8415","0","8415","8415","2819","2819","0","2819","2819","7900","7900","0","7900","7900","7900","7900","0","7900","7900","211025_N2_6M"
